step_count,timestamp,status,num_scheduled_reqs,num_req_of_256,num_req_of_512,num_req_of_768,step_worker_time_consumption
196,2024-05-19 01:45:41.239925,RequestStatus.DENOISING,5,3,0,2,0.17187023162841797
197,2024-05-19 01:45:41.424172,RequestStatus.DENOISING,5,3,0,2,0.17888355255126953
198,2024-05-19 01:45:41.628304,RequestStatus.DENOISING,5,3,0,2,0.1444687843322754
199,2024-05-19 01:45:41.727181,RequestStatus.DENOISING,5,3,0,2,0.1560962200164795
200,2024-05-19 01:45:41.906359,RequestStatus.DENOISING,5,3,0,2,0.1722879409790039
201,2024-05-19 01:45:42.085229,RequestStatus.DENOISING,5,3,0,2,0.17963337898254395
202,2024-05-19 01:45:42.273857,RequestStatus.DENOISING,5,3,0,2,0.1679396629333496
203,2024-05-19 01:45:42.487775,RequestStatus.DENOISING,5,3,0,2,0.14509248733520508
204,2024-05-19 01:45:42.570047,RequestStatus.DENOISING,5,3,0,2,0.16591572761535645
205,2024-05-19 01:45:42.762164,RequestStatus.DENOISING,5,3,0,2,0.1833178997039795
206,2024-05-19 01:45:43.026414,RequestStatus.DENOISING,4,3,0,1,0.25962400436401367
207,2024-05-19 01:45:43.170097,RequestStatus.DENOISING,4,3,0,1,0.13758134841918945
208,2024-05-19 01:45:43.542607,RequestStatus.DENOISING,2,2,0,0,0.3742027282714844
209,2024-05-19 01:45:43.733389,RequestStatus.DENOISING,2,2,0,0,0.12053513526916504
210,2024-05-19 01:45:43.969139,RequestStatus.POSTPROCESSING,2,0,0,2,0.285905122756958
211,2024-05-19 01:45:44.626951,RequestStatus.DENOISING,2,2,0,0,0.5982730388641357
212,2024-05-19 01:45:44.652715,RequestStatus.DENOISING,2,2,0,0,0.07776188850402832
213,2024-05-19 01:45:44.705020,RequestStatus.DENOISING,2,2,0,0,0.04935264587402344
214,2024-05-19 01:45:44.848114,RequestStatus.DENOISING,2,2,0,0,0.07282447814941406
215,2024-05-19 01:45:44.862868,RequestStatus.DENOISING,2,2,0,0,0.07920646667480469
216,2024-05-19 01:45:44.914832,RequestStatus.DENOISING,2,2,0,0,0.044931888580322266
217,2024-05-19 01:45:45.395624,RequestStatus.DENOISING,2,2,0,0,0.14057350158691406
218,2024-05-19 01:45:45.769321,RequestStatus.DENOISING,3,2,0,1,0.26845479011535645
219,2024-05-19 01:45:45.805065,RequestStatus.DENOISING,3,2,0,1,0.1278550624847412
220,2024-05-19 01:45:46.414389,RequestStatus.DENOISING,3,2,0,1,0.19098544120788574
221,2024-05-19 01:45:46.618455,RequestStatus.DENOISING,4,2,1,1,0.20453619956970215
222,2024-05-19 01:45:46.646462,RequestStatus.POSTPROCESSING,1,1,0,0,0.015775680541992188
223,2024-05-19 01:45:47.545884,RequestStatus.DENOISING,4,2,1,1,0.2813150882720947
224,2024-05-19 01:45:47.740965,RequestStatus.DENOISING,6,2,3,1,0.1911160945892334
225,2024-05-19 01:45:48.017979,RequestStatus.DENOISING,6,2,3,1,0.21201419830322266
226,2024-05-19 01:45:48.103842,RequestStatus.DENOISING,6,2,3,1,0.14982843399047852
227,2024-05-19 01:45:48.292064,RequestStatus.DENOISING,6,2,3,1,0.17794132232666016
228,2024-05-19 01:45:48.838120,RequestStatus.DENOISING,6,2,3,1,0.2672696113586426
229,2024-05-19 01:45:49.203919,RequestStatus.DENOISING,7,2,3,2,0.3473992347717285
230,2024-05-19 01:45:49.637106,RequestStatus.DENOISING,7,2,3,2,0.43340635299682617
231,2024-05-19 01:45:49.882133,RequestStatus.DENOISING,7,2,3,2,0.2359941005706787
232,2024-05-19 01:45:50.824126,RequestStatus.DENOISING,7,2,3,2,0.329754114151001
233,2024-05-19 01:45:51.598323,RequestStatus.DENOISING,9,3,4,2,0.36847496032714844
234,2024-05-19 01:45:52.431600,RequestStatus.DENOISING,8,2,4,2,0.7564659118652344
235,2024-05-19 01:45:52.900202,RequestStatus.POSTPROCESSING,1,1,0,0,0.031522274017333984
236,2024-05-19 01:45:53.780837,RequestStatus.DENOISING,8,2,4,2,0.38032078742980957
237,2024-05-19 01:45:53.790551,RequestStatus.POSTPROCESSING,1,1,0,0,0.021071434020996094
238,2024-05-19 01:45:54.244863,RequestStatus.DENOISING,7,1,4,2,0.3776726722717285
239,2024-05-19 01:45:55.255757,RequestStatus.DENOISING,7,1,4,2,0.3201477527618408
240,2024-05-19 01:45:55.512073,RequestStatus.DENOISING,7,1,4,2,0.24380040168762207
241,2024-05-19 01:45:55.879529,RequestStatus.DENOISING,7,1,4,2,0.2590763568878174
242,2024-05-19 01:45:56.083223,RequestStatus.DENOISING,7,1,4,2,0.24047183990478516
243,2024-05-19 01:45:56.292172,RequestStatus.DENOISING,7,1,4,2,0.2346508502960205
244,2024-05-19 01:45:56.513436,RequestStatus.DENOISING,7,1,4,2,0.24830102920532227
245,2024-05-19 01:45:56.760191,RequestStatus.DENOISING,7,1,4,2,0.2441256046295166
246,2024-05-19 01:45:57.013146,RequestStatus.DENOISING,7,1,4,2,0.24716472625732422
247,2024-05-19 01:45:57.815254,RequestStatus.DENOISING,7,1,4,2,0.33350229263305664
248,2024-05-19 01:45:57.998558,RequestStatus.DENOISING,7,1,4,2,0.3214683532714844
249,2024-05-19 01:45:58.264082,RequestStatus.DENOISING,7,1,4,2,0.279538631439209
250,2024-05-19 01:45:58.600413,RequestStatus.DENOISING,7,1,4,2,0.24904918670654297
251,2024-05-19 01:45:58.818687,RequestStatus.DENOISING,7,1,4,2,0.24776029586791992
252,2024-05-19 01:45:59.032292,RequestStatus.DENOISING,7,1,4,2,0.2356281280517578
253,2024-05-19 01:45:59.241094,RequestStatus.DENOISING,7,1,4,2,0.24072599411010742
254,2024-05-19 01:45:59.492643,RequestStatus.DENOISING,7,1,4,2,0.24747824668884277
255,2024-05-19 01:45:59.746682,RequestStatus.DENOISING,7,1,4,2,0.2510526180267334
256,2024-05-19 01:46:00.081766,RequestStatus.DENOISING,7,1,4,2,0.24675869941711426
257,2024-05-19 01:46:00.303249,RequestStatus.DENOISING,7,1,4,2,0.2495288848876953
258,2024-05-19 01:46:00.522552,RequestStatus.DENOISING,7,1,4,2,0.24230551719665527
259,2024-05-19 01:46:01.301799,RequestStatus.DENOISING,7,1,4,2,0.48517322540283203
260,2024-05-19 01:46:01.829389,RequestStatus.DENOISING,7,1,4,2,0.3443448543548584
261,2024-05-19 01:46:02.153833,RequestStatus.DENOISING,7,1,4,2,0.23815608024597168
262,2024-05-19 01:46:02.365995,RequestStatus.DENOISING,7,1,4,2,0.24547195434570312
263,2024-05-19 01:46:02.579809,RequestStatus.DENOISING,7,1,4,2,0.24878311157226562
264,2024-05-19 01:46:02.816070,RequestStatus.DENOISING,7,1,4,2,0.23839855194091797
265,2024-05-19 01:46:03.052455,RequestStatus.DENOISING,7,1,4,2,0.2313699722290039
266,2024-05-19 01:46:03.814771,RequestStatus.DENOISING,7,1,4,2,0.3490331172943115
267,2024-05-19 01:46:04.209698,RequestStatus.DENOISING,7,1,4,2,0.285015344619751
268,2024-05-19 01:46:04.415333,RequestStatus.DENOISING,7,1,4,2,0.25606489181518555
269,2024-05-19 01:46:04.622986,RequestStatus.DENOISING,7,1,4,2,0.25348639488220215
270,2024-05-19 01:46:04.872059,RequestStatus.DENOISING,7,1,4,2,0.24146556854248047
271,2024-05-19 01:46:05.502549,RequestStatus.DENOISING,7,1,4,2,0.354816198348999
272,2024-05-19 01:46:05.650603,RequestStatus.POSTPROCESSING,1,0,0,1,0.1311032772064209
273,2024-05-19 01:46:06.277891,RequestStatus.DENOISING,6,1,4,1,0.6194040775299072
274,2024-05-19 01:46:06.590983,RequestStatus.DENOISING,6,1,4,1,0.28592443466186523
275,2024-05-19 01:46:07.180059,RequestStatus.DENOISING,6,1,4,1,0.3435993194580078
276,2024-05-19 01:46:07.626271,RequestStatus.POSTPROCESSING,1,0,1,0,0.05684542655944824
277,2024-05-19 01:46:08.040223,RequestStatus.DENOISING,5,1,3,1,0.3945016860961914
278,2024-05-19 01:46:08.255248,RequestStatus.DENOISING,5,1,3,1,0.14900588989257812
279,2024-05-19 01:46:08.320169,RequestStatus.POSTPROCESSING,2,0,2,0,0.13004112243652344
280,2024-05-19 01:46:08.668654,RequestStatus.DENOISING,3,1,1,1,0.3514101505279541
281,2024-05-19 01:46:08.852672,RequestStatus.DENOISING,3,1,1,1,0.1236565113067627
282,2024-05-19 01:46:08.927184,RequestStatus.DENOISING,3,1,1,1,0.1291353702545166
283,2024-05-19 01:46:09.078188,RequestStatus.DENOISING,3,1,1,1,0.1448202133178711
